Id 	 Expenditure 	 Points 	 Eligibility
92234 	 147 	 883 	 false
92235 	 126 	 757 	 false
92236 	 126 	 757 	 false
92237 	 152 	 913 	 false
92238 	 152 	 913 	 false
92239 	 316 	 1897 	 false
92240 	 316 	 1897 	 false
92241 	 78 	 469 	 false
92242 	 78 	 469 	 false
92243 	 117 	 703 	 false
92244 	 117 	 703 	 false
92245 	 112 	 673 	 false
92246 	 112 	 673 	 false
92247 	 159 	 954 	 false
92248 	 119 	 715 	 false
92249 	 119 	 715 	 false
92250 	 166 	 997 	 false
92251 	 166 	 997 	 false
92252 	 196 	 1177 	 false
92253 	 196 	 1177 	 false
92254 	 114 	 686 	 false
92255 	 114 	 686 	 false
92256 	 229 	 1373 	 false
92257 	 229 	 1373 	 false
92258 	 164 	 985 	 false
92259 	 164 	 985 	 false
92260 	 98 	 589 	 false
92261 	 98 	 589 	 false
92262 	 88 	 529 	 false
92263 	 88 	 529 	 false
92264 	 140 	 841 	 false
92265 	 140 	 841 	 false
92266 	 113 	 679 	 false
92267 	 113 	 679 	 false
92268 	 152 	 913 	 false
92269 	 152 	 913 	 false
92270 	 159 	 955 	 false
92271 	 159 	 955 	 false
92272 	 101 	 608 	 false
92273 	 101 	 608 	 false
92274 	 222 	 1329 	 false
92275 	 222 	 1329 	 false
92276 	 195 	 1173 	 false
92277 	 195 	 1173 	 false
92278 	 147 	 883 	 false
92279 	 147 	 883 	 false
92280 	 170 	 1021 	 false
92281 	 170 	 1021 	 false
92282 	 66 	 397 	 false
92283 	 66 	 397 	 false
92284 	 172 	 1033 	 false
92285 	 172 	 1033 	 false
92286 	 196 	 1177 	 false
92287 	 196 	 1177 	 false
92288 	 92 	 553 	 false
92289 	 92 	 553 	 false
92290 	 175 	 1051 	 false
92291 	 175 	 1051 	 false
92292 	 190 	 1141 	 false
92293 	 190 	 1141 	 false
92294 	 169 	 1016 	 false
92295 	 169 	 1016 	 false
92296 	 209 	 1255 	 false
92297 	 209 	 1255 	 false
92298 	 274 	 1643 	 false
92299 	 274 	 1643 	 false
92300 	 130 	 781 	 false
92301 	 130 	 781 	 false
92302 	 68 	 409 	 false
92303 	 68 	 409 	 false
92304 	 90 	 541 	 false
92305 	 90 	 541 	 false
92306 	 105 	 629 	 false
92307 	 105 	 629 	 false
92308 	 49 	 294 	 false
92309 	 49 	 294 	 false
92310 	 238 	 1429 	 false
92311 	 238 	 1429 	 false
92312 	 96 	 577 	 false
92313 	 96 	 577 	 false
92314 	 92 	 553 	 false
92315 	 92 	 553 	 false
92316 	 158 	 949 	 false
92317 	 158 	 949 	 false
92318 	 98 	 589 	 false
92319 	 98 	 589 	 false
92320 	 176 	 1057 	 false
92321 	 176 	 1057 	 false
92322 	 198 	 1189 	 false
92323 	 198 	 1189 	 false
92324 	 92 	 553 	 false
92325 	 92 	 553 	 false
92326 	 109 	 657 	 false
92327 	 109 	 657 	 false
92328 	 167 	 1003 	 false
92329 	 167 	 1003 	 false
92330 	 176 	 1057 	 false
92331 	 176 	 1057 	 false
92332 	 234 	 1404 	 false
92333 	 234 	 1404 	 false
92334 	 134 	 805 	 false
92335 	 134 	 805 	 false
92336 	 132 	 790 	 false
92337 	 132 	 790 	 false
92338 	 103 	 619 	 false
92339 	 103 	 619 	 false
92340 	 81 	 487 	 false
92341 	 81 	 487 	 false
92342 	 193 	 1156 	 false
92343 	 193 	 1156 	 false
92344 	 109 	 654 	 false
92345 	 109 	 654 	 false
92346 	 188 	 1129 	 false
92347 	 188 	 1129 	 false
92348 	 181 	 1087 	 false
92349 	 181 	 1087 	 false
92350 	 154 	 923 	 false
92351 	 154 	 923 	 false
92352 	 136 	 817 	 false
92353 	 136 	 817 	 false
92354 	 183 	 1099 	 false
92355 	 183 	 1099 	 false
92356 	 224 	 1343 	 false
92357 	 224 	 1343 	 false
92358 	 159 	 953 	 false
92359 	 159 	 953 	 false
92360 	 104 	 627 	 false
92361 	 104 	 627 	 false
92362 	 183 	 1099 	 false
92363 	 183 	 1099 	 false
92364 	 232 	 1393 	 false
92365 	 232 	 1393 	 false
92366 	 215 	 1290 	 false
92367 	 215 	 1290 	 false
92368 	 88 	 529 	 false
92369 	 88 	 529 	 false
92370 	 337 	 2022 	 false
92371 	 337 	 2022 	 false
92372 	 96 	 577 	 false
92373 	 96 	 577 	 false
92374 	 150 	 901 	 false
92375 	 150 	 901 	 false
92376 	 130 	 781 	 false
92377 	 130 	 781 	 false
92378 	 166 	 997 	 false
92379 	 166 	 997 	 false
92380 	 192 	 1155 	 false
92381 	 192 	 1155 	 false
92382 	 145 	 867 	 false
92383 	 145 	 867 	 false
92384 	 139 	 831 	 false
92385 	 139 	 831 	 false
92386 	 97 	 583 	 false
92387 	 97 	 583 	 false
92388 	 63 	 379 	 false
92389 	 63 	 379 	 false
92390 	 167 	 1004 	 false
92391 	 167 	 1004 	 false
92392 	 233 	 1400 	 false
92393 	 233 	 1400 	 false
92394 	 104 	 627 	 false
92395 	 104 	 627 	 false
92396 	 251 	 1506 	 false
92397 	 251 	 1506 	 false
92398 	 122 	 732 	 false
92399 	 122 	 732 	 false
92400 	 179 	 1075 	 false
92401 	 179 	 1075 	 false
92402 	 179 	 1075 	 false
92403 	 179 	 1075 	 false
92404 	 278 	 1669 	 false
92405 	 278 	 1669 	 false
92406 	 290 	 1739 	 false
92407 	 290 	 1739 	 false
92408 	 253 	 1517 	 false
92409 	 253 	 1517 	 false
92410 	 91 	 547 	 false
92411 	 91 	 547 	 false
92412 	 377 	 2265 	 false
92413 	 377 	 2265 	 false
92414 	 134 	 805 	 false
92415 	 134 	 805 	 false
92416 	 159 	 954 	 false
92417 	 229 	 1375 	 false
92418 	 229 	 1375 	 false
92419 	 98 	 589 	 false
92420 	 98 	 589 	 false
92421 	 75 	 448 	 false
92422 	 75 	 448 	 false
92423 	 162 	 974 	 false
92424 	 162 	 974 	 false
92425 	 102 	 615 	 false
92426 	 102 	 615 	 false
92427 	 228 	 1367 	 false
92428 	 228 	 1367 	 false
92429 	 258 	 1549 	 false
92430 	 258 	 1549 	 false
92431 	 296 	 1776 	 false
92432 	 296 	 1776 	 false
92433 	 55 	 331 	 false
92434 	 55 	 331 	 false
92435 	 213 	 1276 	 false
92436 	 213 	 1276 	 false
92437 	 246 	 1476 	 false
92438 	 246 	 1476 	 false
92439 	 134 	 805 	 false
92440 	 134 	 805 	 false
92441 	 144 	 867 	 false
92442 	 144 	 867 	 false
92443 	 139 	 835 	 false
92444 	 139 	 835 	 false
92445 	 210 	 1260 	 false
92446 	 210 	 1260 	 false
92447 	 135 	 811 	 false
92448 	 135 	 811 	 false
92449 	 232 	 1393 	 false
92450 	 232 	 1393 	 false
92451 	 183 	 1099 	 false
92452 	 183 	 1099 	 false
92453 	 223 	 1338 	 false
92454 	 223 	 1338 	 false
92455 	 172 	 1033 	 false
92456 	 172 	 1033 	 false
92457 	 108 	 651 	 false
92458 	 108 	 651 	 false
92459 	 298 	 1786 	 false
92460 	 298 	 1786 	 false
92461 	 99 	 595 	 false
92462 	 99 	 595 	 false
92463 	 148 	 889 	 false
92464 	 148 	 889 	 false
92465 	 192 	 1152 	 false
92466 	 192 	 1152 	 false
92467 	 155 	 931 	 false
92468 	 155 	 931 	 false
92469 	 59 	 355 	 false
92470 	 59 	 355 	 false
92471 	 113 	 679 	 false
92472 	 113 	 679 	 false
92473 	 216 	 1296 	 false
92474 	 216 	 1296 	 false
92475 	 98 	 589 	 false
92476 	 98 	 589 	 false
92477 	 176 	 1054 	 false
92478 	 176 	 1054 	 false
92479 	 151 	 907 	 false
92480 	 151 	 907 	 false
92481 	 85 	 511 	 false
92482 	 85 	 511 	 false
92483 	 251 	 1509 	 false
92484 	 251 	 1509 	 false
92485 	 83 	 499 	 false
92486 	 83 	 499 	 false
92487 	 323 	 1937 	 false
92488 	 323 	 1937 	 false
92489 	 205 	 1230 	 false
92490 	 205 	 1230 	 false
92491 	 160 	 961 	 false
92492 	 160 	 961 	 false
92493 	 147 	 883 	 false
92494 	 147 	 883 	 false
92495 	 140 	 841 	 false
92496 	 140 	 841 	 false
92497 	 127 	 763 	 false
92498 	 127 	 763 	 false
92499 	 148 	 889 	 false
92500 	 148 	 889 	 false
92501 	 202 	 1212 	 false
92502 	 202 	 1212 	 false
92503 	 169 	 1017 	 false
92504 	 169 	 1017 	 false
92505 	 174 	 1045 	 false
92506 	 174 	 1045 	 false
92507 	 126 	 757 	 false
92508 	 126 	 757 	 false
92509 	 62 	 373 	 false
92510 	 62 	 373 	 false
92511 	 51 	 304 	 false
92512 	 51 	 304 	 false
92513 	 110 	 662 	 false
92514 	 110 	 662 	 false
92515 	 262 	 1569 	 false
92516 	 262 	 1569 	 false
92517 	 49 	 294 	 false
92518 	 49 	 294 	 false
92519 	 205 	 1230 	 false
92520 	 205 	 1230 	 false
92521 	 115 	 690 	 false
92522 	 115 	 690 	 false
92523 	 150 	 901 	 false
92524 	 150 	 901 	 false
92525 	 134 	 805 	 false
92526 	 134 	 805 	 false
92527 	 178 	 1069 	 false
92528 	 178 	 1069 	 false
92529 	 165 	 993 	 false
92530 	 165 	 993 	 false
92531 	 148 	 889 	 false
92532 	 148 	 889 	 false
92533 	 188 	 1129 	 false
92534 	 188 	 1129 	 false
92535 	 147 	 883 	 false
92536 	 147 	 883 	 false
92537 	 234 	 1404 	 false
92538 	 234 	 1404 	 false
92539 	 304 	 1825 	 false
92540 	 304 	 1825 	 false
92541 	 164 	 985 	 false
92542 	 164 	 985 	 false
92543 	 49 	 294 	 false
92544 	 49 	 294 	 false
92545 	 140 	 841 	 false
92546 	 140 	 841 	 false
92547 	 73 	 439 	 false
92548 	 73 	 439 	 false
92549 	 104 	 627 	 false
92550 	 104 	 627 	 false
92551 	 228 	 1369 	 false
92552 	 228 	 1369 	 false
92553 	 62 	 373 	 false
92554 	 62 	 373 	 false
92555 	 97 	 583 	 false
92556 	 97 	 583 	 false
92557 	 129 	 775 	 false
92558 	 129 	 775 	 false
92559 	 59 	 355 	 false
92560 	 59 	 355 	 false
92561 	 186 	 1116 	 false
92562 	 186 	 1116 	 false
92563 	 175 	 1051 	 false
92564 	 175 	 1051 	 false
92565 	 130 	 781 	 false
92566 	 130 	 781 	 false
92567 	 119 	 715 	 false
92568 	 119 	 715 	 false
92569 	 104 	 625 	 false
92570 	 104 	 625 	 false
92571 	 261 	 1566 	 false
92572 	 261 	 1566 	 false
92573 	 158 	 949 	 false
92574 	 158 	 949 	 false
92575 	 147 	 883 	 false
92576 	 147 	 883 	 false
92577 	 108 	 649 	 false
92578 	 108 	 649 	 false
92579 	 73 	 439 	 false
92580 	 73 	 439 	 false
92581 	 127 	 763 	 false
92582 	 127 	 763 	 false
92583 	 183 	 1099 	 false
92584 	 183 	 1099 	 false
92585 	 342 	 2052 	 false
92586 	 342 	 2052 	 false
92587 	 144 	 867 	 false
92588 	 144 	 867 	 false
92589 	 48 	 289 	 false
92590 	 48 	 289 	 false
92591 	 334 	 2003 	 false
92592 	 334 	 2003 	 false
92593 	 152 	 913 	 false
92594 	 152 	 913 	 false
92595 	 86 	 517 	 false
92596 	 86 	 517 	 false
92597 	 85 	 511 	 false
92598 	 85 	 511 	 false
92599 	 89 	 535 	 false
92600 	 89 	 535 	 false
92601 	 103 	 619 	 false
92602 	 103 	 619 	 false
92603 	 172 	 1033 	 false
92604 	 172 	 1033 	 false
92605 	 225 	 1351 	 false
92606 	 225 	 1351 	 false
92607 	 108 	 649 	 false
92608 	 108 	 649 	 false
92609 	 56 	 337 	 false
92610 	 56 	 337 	 false
92611 	 132 	 793 	 false
92612 	 132 	 793 	 false
92613 	 180 	 1081 	 false
92614 	 180 	 1081 	 false
92615 	 143 	 859 	 false
92616 	 143 	 859 	 false
92617 	 178 	 1068 	 false
92618 	 178 	 1068 	 false
92619 	 138 	 829 	 false
92620 	 138 	 829 	 false
92621 	 114 	 685 	 false
92622 	 114 	 685 	 false
92623 	 93 	 558 	 false
92624 	 93 	 558 	 false
92625 	 276 	 1657 	 false
92626 	 276 	 1657 	 false
92627 	 148 	 889 	 false
92628 	 148 	 889 	 false
92629 	 224 	 1343 	 false
92630 	 224 	 1343 	 false
92631 	 145 	 873 	 false
92632 	 145 	 873 	 false
92633 	 152 	 913 	 false
92634 	 152 	 913 	 false
92635 	 93 	 559 	 false
92636 	 93 	 559 	 false
92637 	 60 	 360 	 false
92638 	 60 	 360 	 false
92639 	 85 	 511 	 false
92640 	 85 	 511 	 false
92641 	 98 	 589 	 false
92642 	 98 	 589 	 false
92643 	 139 	 835 	 false
92644 	 139 	 835 	 false
92645 	 172 	 1033 	 false
92646 	 172 	 1033 	 false
92647 	 254 	 1525 	 false
92648 	 254 	 1525 	 false
92649 	 272 	 1633 	 false
92650 	 272 	 1633 	 false
92651 	 123 	 739 	 false
92652 	 123 	 739 	 false
92653 	 166 	 997 	 false
92654 	 166 	 997 	 false
92655 	 154 	 925 	 false
92656 	 154 	 925 	 false
92657 	 202 	 1212 	 false
92658 	 202 	 1212 	 false
92659 	 137 	 823 	 false
92660 	 137 	 823 	 false
92661 	 188 	 1129 	 false
92662 	 188 	 1129 	 false
92663 	 86 	 517 	 false
92664 	 86 	 517 	 false
92665 	 172 	 1033 	 false
92666 	 172 	 1033 	 false
92667 	 129 	 774 	 false
92668 	 129 	 774 	 false
92669 	 98 	 589 	 false
92670 	 98 	 589 	 false
92671 	 117 	 703 	 false
92672 	 117 	 703 	 false
92673 	 131 	 787 	 false
92674 	 131 	 787 	 false
92675 	 138 	 829 	 false
92676 	 138 	 829 	 false
92677 	 263 	 1579 	 false
92678 	 263 	 1579 	 false
92679 	 133 	 799 	 false
92680 	 133 	 799 	 false
92681 	 176 	 1057 	 false
92682 	 176 	 1057 	 false
92683 	 201 	 1207 	 false
92684 	 201 	 1207 	 false
92685 	 73 	 439 	 false
92686 	 73 	 439 	 false
92687 	 133 	 799 	 false
92688 	 133 	 799 	 false
92689 	 53 	 319 	 false
92690 	 53 	 319 	 false
92691 	 84 	 505 	 false
92692 	 84 	 505 	 false
92693 	 125 	 750 	 false
92694 	 122 	 732 	 false
92695 	 77 	 463 	 false
92696 	 77 	 463 	 false
92697 	 174 	 1045 	 false
92698 	 174 	 1045 	 false
92699 	 150 	 901 	 false
92700 	 150 	 901 	 false
92701 	 173 	 1036 	 false
92702 	 173 	 1036 	 false
92703 	 102 	 613 	 false
92704 	 102 	 613 	 false
92705 	 98 	 589 	 false
92706 	 98 	 589 	 false
92707 	 88 	 529 	 false
92708 	 88 	 529 	 false
92709 	 138 	 828 	 false
92710 	 138 	 828 	 false
92711 	 133 	 799 	 false
92712 	 133 	 799 	 false
92713 	 148 	 889 	 false
92714 	 148 	 889 	 false
92715 	 228 	 1369 	 false
92716 	 228 	 1369 	 false
92717 	 131 	 787 	 false
92718 	 131 	 787 	 false
92719 	 146 	 877 	 false
92720 	 146 	 877 	 false
92721 	 119 	 715 	 false
92722 	 119 	 715 	 false
92723 	 178 	 1069 	 false
92724 	 178 	 1069 	 false
92725 	 184 	 1105 	 false
92726 	 184 	 1105 	 false
92727 	 95 	 571 	 false
92728 	 95 	 571 	 false
92729 	 96 	 577 	 false
92730 	 96 	 577 	 false
92731 	 129 	 775 	 false
92732 	 129 	 775 	 false
92733 	 151 	 907 	 false
92734 	 151 	 907 	 false
92735 	 69 	 414 	 false
92736 	 69 	 414 	 false
92737 	 163 	 979 	 false
92738 	 163 	 979 	 false
92739 	 151 	 907 	 false
92740 	 151 	 907 	 false
92741 	 68 	 409 	 false
92742 	 68 	 409 	 false
92743 	 103 	 619 	 false
92744 	 103 	 619 	 false
92745 	 153 	 918 	 false
92746 	 153 	 918 	 false
92747 	 221 	 1327 	 false
92748 	 221 	 1327 	 false
92749 	 116 	 697 	 false
92750 	 116 	 697 	 false
92751 	 111 	 667 	 false
92752 	 111 	 667 	 false
92753 	 84 	 502 	 false
92754 	 84 	 502 	 false
92755 	 93 	 559 	 false
92756 	 93 	 559 	 false
92757 	 111 	 667 	 false
92758 	 111 	 667 	 false
92759 	 187 	 1123 	 false
92760 	 187 	 1123 	 false
92761 	 182 	 1092 	 false
92762 	 182 	 1092 	 false
92763 	 133 	 799 	 false
92764 	 133 	 799 	 false
92765 	 133 	 799 	 false
92766 	 133 	 799 	 false
92767 	 84 	 505 	 false
92768 	 84 	 505 	 false
92769 	 173 	 1038 	 false
92770 	 173 	 1038 	 false
92771 	 98 	 589 	 false
92772 	 98 	 589 	 false
92773 	 143 	 859 	 false
92774 	 143 	 859 	 false
92775 	 243 	 1460 	 false
92776 	 243 	 1460 	 false
92777 	 111 	 668 	 false
92778 	 111 	 668 	 false
92779 	 183 	 1099 	 false
92780 	 183 	 1099 	 false
92781 	 133 	 799 	 false
92782 	 133 	 799 	 false
92783 	 61 	 367 	 false
92784 	 61 	 367 	 false
92785 	 97 	 583 	 false
92786 	 97 	 583 	 false
92787 	 253 	 1519 	 false
92788 	 253 	 1519 	 false
92789 	 78 	 469 	 false
92790 	 78 	 469 	 false
92791 	 110 	 661 	 false
92792 	 110 	 661 	 false
92793 	 143 	 859 	 false
92794 	 143 	 859 	 false
92795 	 108 	 649 	 false
92796 	 108 	 649 	 false
92797 	 158 	 949 	 false
92798 	 158 	 949 	 false
92799 	 191 	 1147 	 false
92800 	 191 	 1147 	 false
92801 	 78 	 469 	 false
92802 	 78 	 469 	 false
92803 	 126 	 757 	 false
92804 	 126 	 757 	 false
92805 	 126 	 757 	 false
92806 	 126 	 757 	 false
92807 	 87 	 523 	 false
92808 	 87 	 523 	 false
92809 	 143 	 859 	 false
92810 	 143 	 859 	 false
92811 	 157 	 940 	 false
92812 	 157 	 940 	 false
92813 	 158 	 949 	 false
92814 	 158 	 949 	 false
92815 	 97 	 583 	 false
92816 	 97 	 583 	 false
92817 	 155 	 931 	 false
92818 	 155 	 931 	 false
92819 	 178 	 1068 	 false
92820 	 178 	 1068 	 false
92821 	 120 	 721 	 false
92822 	 120 	 721 	 false
92823 	 108 	 649 	 false
92824 	 108 	 649 	 false
92825 	 152 	 913 	 false
92826 	 152 	 913 	 false
92827 	 134 	 805 	 false
92828 	 134 	 805 	 false
92829 	 156 	 937 	 false
92830 	 156 	 937 	 false
92831 	 134 	 805 	 false
92832 	 134 	 805 	 false
92833 	 89 	 535 	 false
92834 	 89 	 535 	 false
92835 	 118 	 709 	 false
92836 	 118 	 709 	 false
92837 	 258 	 1549 	 false
92838 	 258 	 1549 	 false
92839 	 137 	 823 	 false
92840 	 137 	 823 	 false
92841 	 143 	 859 	 false
92842 	 143 	 859 	 false
92843 	 175 	 1051 	 false
92844 	 175 	 1051 	 false
92845 	 168 	 1009 	 false
92846 	 168 	 1009 	 false
92847 	 118 	 709 	 false
92848 	 118 	 709 	 false
92849 	 160 	 961 	 false
92850 	 160 	 961 	 false
92851 	 138 	 829 	 false
92852 	 138 	 829 	 false
92853 	 125 	 750 	 false
92854 	 122 	 732 	 false
92855 	 126 	 757 	 false
92856 	 126 	 757 	 false
92857 	 200 	 1200 	 false
92858 	 200 	 1200 	 false
92859 	 179 	 1075 	 false
92860 	 179 	 1075 	 false
92861 	 190 	 1142 	 false
92862 	 190 	 1142 	 false
92863 	 143 	 859 	 false
92864 	 143 	 859 	 false
92865 	 169 	 1016 	 false
92866 	 169 	 1016 	 false
92867 	 169 	 1014 	 false
92868 	 169 	 1014 	 false
92869 	 162 	 974 	 false
92870 	 162 	 974 	 false
92871 	 110 	 661 	 false
92872 	 110 	 661 	 false
92873 	 192 	 1153 	 false
92874 	 192 	 1153 	 false
92875 	 133 	 799 	 false
92876 	 133 	 799 	 false
92877 	 156 	 937 	 false
92878 	 156 	 937 	 false
92879 	 177 	 1063 	 false
92880 	 177 	 1063 	 false
92881 	 69 	 414 	 false
92882 	 69 	 414 	 false
92883 	 68 	 409 	 false
92884 	 68 	 409 	 false
92885 	 123 	 739 	 false
92886 	 123 	 739 	 false
92887 	 118 	 709 	 false
92888 	 118 	 709 	 false
92889 	 148 	 889 	 false
92890 	 148 	 889 	 false
92891 	 130 	 778 	 false
92892 	 130 	 778 	 false
92893 	 162 	 974 	 false
92894 	 162 	 974 	 false
92895 	 111 	 667 	 false
92896 	 111 	 667 	 false
92897 	 263 	 1581 	 false
92898 	 263 	 1581 	 false
92899 	 118 	 709 	 false
92900 	 118 	 709 	 false
92901 	 162 	 973 	 false
92902 	 141 	 847 	 false
92903 	 138 	 828 	 false
92904 	 138 	 828 	 false
92905 	 278 	 1666 	 false
92906 	 278 	 1666 	 false
92907 	 228 	 1369 	 false
92908 	 228 	 1369 	 false
92909 	 132 	 790 	 false
92910 	 132 	 790 	 false
92911 	 104 	 622 	 false
92912 	 104 	 622 	 false
92913 	 64 	 382 	 false
92914 	 64 	 382 	 false
92915 	 139 	 832 	 false
92916 	 139 	 832 	 false
92917 	 168 	 1009 	 false
92918 	 168 	 1009 	 false
92919 	 258 	 1548 	 false
92920 	 258 	 1548 	 false
92921 	 130 	 781 	 false
92922 	 130 	 781 	 false
92923 	 358 	 2150 	 false
92924 	 358 	 2150 	 false
92925 	 207 	 1244 	 false
92926 	 207 	 1244 	 false
92927 	 207 	 1244 	 false
92928 	 207 	 1244 	 false
92929 	 132 	 790 	 false
92930 	 132 	 790 	 false
92931 	 223 	 1339 	 false
92932 	 223 	 1339 	 false
92933 	 204 	 1225 	 false
92934 	 204 	 1225 	 false
92935 	 93 	 559 	 false
92936 	 93 	 559 	 false
92937 	 50 	 301 	 false
92938 	 50 	 301 	 false
92939 	 103 	 619 	 false
92940 	 103 	 619 	 false
92941 	 152 	 913 	 false
92942 	 152 	 913 	 false
92943 	 192 	 1153 	 false
92944 	 192 	 1153 	 false
92945 	 131 	 784 	 false
92946 	 131 	 784 	 false
92947 	 86 	 517 	 false
92948 	 86 	 517 	 false
92949 	 94 	 565 	 false
92950 	 94 	 565 	 false
92951 	 123 	 739 	 false
92952 	 123 	 739 	 false
92953 	 162 	 973 	 false
92954 	 136 	 817 	 false
92955 	 142 	 849 	 false
92956 	 142 	 849 	 false
92957 	 153 	 918 	 false
92958 	 153 	 918 	 false
92959 	 196 	 1177 	 false
92960 	 196 	 1177 	 false
92961 	 105 	 631 	 false
92962 	 105 	 631 	 false
92963 	 49 	 294 	 false
92964 	 49 	 294 	 false
92965 	 89 	 535 	 false
92966 	 89 	 535 	 false
92967 	 68 	 409 	 false
92968 	 68 	 409 	 false
92969 	 78 	 469 	 false
92970 	 78 	 469 	 false
92971 	 50 	 301 	 false
92972 	 50 	 301 	 false
92973 	 88 	 529 	 false
92974 	 88 	 529 	 false
92975 	 63 	 379 	 false
92976 	 63 	 379 	 false
92977 	 77 	 463 	 false
92978 	 77 	 463 	 false
92979 	 73 	 439 	 false
92980 	 73 	 439 	 false
92981 	 83 	 499 	 false
92982 	 83 	 499 	 false
92983 	 87 	 523 	 false
92984 	 87 	 523 	 false
92985 	 53 	 319 	 false
92986 	 53 	 319 	 false
92987 	 85 	 511 	 false
92988 	 85 	 511 	 false
92989 	 63 	 379 	 false
92990 	 63 	 379 	 false
92991 	 78 	 469 	 false
92992 	 78 	 469 	 false
92993 	 133 	 799 	 false
92994 	 133 	 799 	 false
92995 	 183 	 1099 	 false
92996 	 183 	 1099 	 false
92997 	 164 	 981 	 false
92998 	 303 	 1817 	 false
92999 	 303 	 1817 	 false
93000 	 68 	 409 	 false
93001 	 68 	 409 	 false
93002 	 73 	 439 	 false
93003 	 73 	 439 	 false
93004 	 118 	 709 	 false
93005 	 118 	 709 	 false
93006 	 223 	 1336 	 false
93007 	 223 	 1336 	 false
93008 	 139 	 833 	 false
93009 	 139 	 833 	 false
93010 	 112 	 673 	 false
93011 	 112 	 673 	 false
93012 	 132 	 793 	 false
93013 	 132 	 793 	 false
93014 	 189 	 1135 	 false
93015 	 189 	 1135 	 false
93016 	 137 	 824 	 false
93017 	 137 	 824 	 false
93018 	 158 	 949 	 false
93019 	 158 	 949 	 false
93020 	 129 	 775 	 false
93021 	 129 	 775 	 false
93022 	 131 	 787 	 false
93023 	 131 	 787 	 false
93024 	 82 	 493 	 false
93025 	 82 	 493 	 false
93026 	 179 	 1075 	 false
93027 	 179 	 1075 	 false
93028 	 103 	 619 	 false
93029 	 103 	 619 	 false
93030 	 148 	 889 	 false
93031 	 148 	 889 	 false
93032 	 174 	 1041 	 false
93033 	 174 	 1041 	 false
93034 	 228 	 1369 	 false
93035 	 228 	 1369 	 false
93036 	 93 	 559 	 false
93037 	 93 	 559 	 false
93038 	 146 	 874 	 false
93039 	 146 	 874 	 false
93040 	 151 	 907 	 false
93041 	 151 	 907 	 false
93042 	 176 	 1057 	 false
93043 	 176 	 1057 	 false
93044 	 188 	 1129 	 false
93045 	 188 	 1129 	 false
93046 	 128 	 769 	 false
93047 	 128 	 769 	 false
93048 	 134 	 805 	 false
93049 	 134 	 805 	 false
93050 	 131 	 787 	 false
93051 	 131 	 787 	 false
93052 	 155 	 931 	 false
93053 	 155 	 931 	 false
93054 	 143 	 859 	 false
93055 	 143 	 859 	 false
93056 	 117 	 703 	 false
93057 	 117 	 703 	 false
93058 	 68 	 409 	 false
93059 	 68 	 409 	 false
93060 	 186 	 1115 	 false
93061 	 186 	 1115 	 false
93062 	 109 	 654 	 false
93063 	 109 	 654 	 false
93064 	 63 	 379 	 false
93065 	 63 	 379 	 false
93066 	 92 	 553 	 false
93067 	 92 	 553 	 false
93068 	 159 	 954 	 false
93069 	 85 	 509 	 false
93070 	 85 	 509 	 false
93071 	 191 	 1144 	 false
93072 	 191 	 1144 	 false
93073 	 184 	 1106 	 false
93074 	 184 	 1106 	 false
93075 	 237 	 1422 	 false
93076 	 237 	 1422 	 false
93077 	 131 	 787 	 false
93078 	 131 	 787 	 false
93079 	 169 	 1015 	 false
93080 	 169 	 1015 	 false
93081 	 138 	 829 	 false
93082 	 138 	 829 	 false
93083 	 113 	 679 	 false
93084 	 113 	 679 	 false
93085 	 185 	 1110 	 false
93086 	 185 	 1110 	 false
93087 	 143 	 859 	 false
93088 	 143 	 859 	 false
93089 	 103 	 619 	 false
93090 	 103 	 619 	 false
93091 	 66 	 397 	 false
93092 	 66 	 397 	 false
93093 	 156 	 936 	 false
93094 	 156 	 936 	 false
93095 	 158 	 949 	 false
93096 	 158 	 949 	 false
93097 	 157 	 943 	 false
93098 	 157 	 943 	 false
93099 	 103 	 619 	 false
93100 	 103 	 619 	 false
93101 	 138 	 829 	 false
93102 	 138 	 829 	 false
93103 	 78 	 469 	 false
93104 	 78 	 469 	 false
93105 	 168 	 1006 	 false
93106 	 168 	 1006 	 false
93107 	 118 	 709 	 false
93108 	 118 	 709 	 false
93109 	 98 	 589 	 false
93110 	 98 	 589 	 false
93111 	 152 	 913 	 false
93112 	 152 	 913 	 false
93113 	 99 	 595 	 false
93114 	 99 	 595 	 false
93115 	 116 	 697 	 false
93116 	 116 	 697 	 false
93117 	 137 	 823 	 false
93118 	 137 	 823 	 false
93119 	 167 	 1004 	 false
93120 	 167 	 1004 	 false
93121 	 137 	 823 	 false
93122 	 137 	 823 	 false
93123 	 119 	 715 	 false
93124 	 119 	 715 	 false
93125 	 94 	 565 	 false
93126 	 94 	 565 	 false
93127 	 229 	 1373 	 false
93128 	 229 	 1373 	 false
93129 	 257 	 1544 	 false
93130 	 257 	 1544 	 false
93131 	 164 	 985 	 false
93132 	 164 	 985 	 false
93133 	 102 	 613 	 false
93134 	 102 	 613 	 false
93135 	 98 	 589 	 false
93136 	 98 	 589 	 false
93137 	 84 	 502 	 false
93138 	 84 	 502 	 false
93139 	 63 	 379 	 false
93140 	 63 	 379 	 false
93141 	 107 	 643 	 false
93142 	 107 	 643 	 false
93143 	 158 	 949 	 false
93144 	 158 	 949 	 false
93145 	 159 	 955 	 false
